20,11,3,

7,6,7,6,7,6,7,6,7,8,10,6,7,6,7,6,7,6,7,6
18,17,18,17,18,17,18,17,18,8,10,17,18,17,18,17,18,17,18,17
7,6,7,6,7,6,7,6,7,8,10,6,7,6,7,6,7,6,7,6
18,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,17
7,31,32,32,32,31,32,31,32,31,32,31,32,32,31,32,32,32,31,6
18,31,32,31,32,31,31,31,32,32,32,31,31,32,32,31,32,31,32,17
7,32,31,32,31,32,32,31,32,31,32,31,32,31,32,32,31,32,31,32
18,31,31,31,32,31,32,31,31,32,31,32,32,31,32,31,32,31,32,17
7,31,32,31,31,32,31,32,31,31,31,32,31,31,31,32,31,31,31,6
18,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,17
7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6

12,23,23,23,23,23,23,23,24,-1,-1,22,23,23,23,23,23,23,23,12
13,3,3,3,3,3,3,3,3,-1,-1,3,3,3,3,3,3,3,3,11
13,4,4,4,4,4,4,4,4,-1,-1,4,4,4,4,4,4,4,4,11
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,28,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,28,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,16,-1,-1,27,-1,-1,30,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

